,customer_number,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index
4620,104620,753,3,15.0,180.0,325100.0,0.0,2,2,0,0,0.273
4621,104621,783,6,3.0,36.0,122200.0,0.0,1,1,0,0,0.296
4622,104622,758,11,13.5,162.0,50800.0,0.0,2,2,1,0,0.311
4623,104623,737,6,14.2,170.4,48500.0,0.0,2,2,0,0,0.235
4624,104624,627,11,11.5,138.0,13200.0,0.0,0,0,0,0,0.392
4625,104625,728,8,15.1,181.2,95700.0,0.0,4,4,0,0,0.427
4626,104626,735,6,7.2,86.4,142400.0,0.0,5,5,0,0,0.188
4627,104627,762,7,10.0,120.0,214600.0,0.0,1,1,0,0,0.369
4628,104628,700,19,13.0,156.0,40900.0,0.0,3,3,0,0,0.554
4629,104629,782,17,9.1,109.2,92500.0,0.0,1,1,0,0,0.482
4630,104630,747,3,7.0,84.0,29800.0,0.0,0,0,0,0,0.162
4631,104631,746,6,5.5,66.0,110300.0,0.0,2,2,0,0,0.309
4632,104632,782,4,3.4,40.8,18600.0,0.0,1,1,0,0,0.277
4633,104633,736,23,18.7,224.4,39000.0,0.0,3,3,0,0,0.568
4634,104634,723,12,12.2,146.4,33100.0,0.0,1,1,0,0,0.456
4635,104635,710,9,4.7,56.4,46000.0,0.0,1,1,0,0,0.343
4636,104636,769,11,15.0,180.0,86500.0,0.0,1,1,1,0,0.481
4637,104637,726,5,2.4,28.8,25200.0,0.0,0,0,0,0,0.135
4638,104638,688,18,10.4,124.8,81500.0,0.0,1,1,0,0,0.442
4639,104639,670,7,11.0,132.0,150400.0,0.0,5,5,0,0,0.229
4640,104640,696,9,18.2,218.4,141700.0,0.0,7,7,0,0,0.352
4641,104641,784,12,12.2,146.4,39000.0,,0,0,0,0,0.405
4642,104642,698,14,8.0,96.0,72200.0,0.0,2,2,0,0,0.265
4643,104643,616,3,1.0,12.0,31300.0,0.0,0,0,0,0,0.167
4644,104644,695,12,13.8,165.6,106300.0,0.0,3,3,0,0,0.456
4645,104645,727,11,23.0,276.0,127100.0,0.0,0,0,0,0,0.438
4646,104646,736,8,7.4,88.8,81300.0,0.0,1,1,0,0,0.347
4647,104647,712,17,5.9,70.8,63900.0,0.0,1,1,0,0,0.299
4648,104648,724,8,12.3,147.6,48700.0,0.0,0,0,0,0,0.263
4649,104649,659,11,1.0,12.0,53900.0,0.0,1,1,0,0,0.22
4650,104650,653,3,8.4,100.8,33200.0,0.0,1,1,0,0,0.249
4651,104651,736,6,11.8,141.6,55300.0,0.0,5,5,0,0,0.367
4652,104652,693,9,8.9,106.8,33900.0,0.0,1,1,0,0,0.249
4653,104653,723,15,8.9,106.8,65600.0,0.0,0,0,0,0,0.441
4654,104654,789,13,12.1,145.2,230900.0,0.0,3,3,0,0,0.364
4655,104655,700,12,7.1,85.2,24400.0,0.0,1,1,0,0,0.241
4656,104656,734,13,14.0,168.0,79100.0,0.0,0,0,0,0,0.436
4657,104657,690,10,9.0,108.0,16400.0,0.0,2,2,0,0,0.337
4658,104658,736,4,14.0,168.0,93300.0,0.0,2,2,0,0,0.289
4659,104659,790,3,10.8,129.6,48600.0,0.0,3,3,0,0,0.296
4660,104660,664,4,2.0,24.0,20500.0,0.0,1,1,0,0,0.194
4661,104661,728,4,15.0,180.0,73400.0,0.0,0,0,0,0,0.29
4662,104662,685,16,1.7,20.4,43500.0,0.0,0,0,0,0,0.258
4663,104663,664,2,3.0,36.0,68900.0,0.0,1,1,0,0,0.137
4664,104664,692,12,6.0,72.0,76700.0,0.0,4,4,0,0,0.368
4665,104665,643,5,3.0,36.0,19000.0,0.0,3,3,0,0,0.237
4666,104666,781,9,0.4,4.8,143400.0,0.0,1,1,0,0,0.31
4667,104667,719,12,4.5,54.0,137900.0,0.0,0,0,0,0,0.216
4668,104668,622,15,2.0,24.0,26900.0,0.0,3,3,0,0,0.298
4669,104669,753,10,2.6,31.2,60000.0,0.0,1,1,0,0,0.345
4670,104670,823,11,2.5,30.0,295400.0,0.0,3,3,0,0,0.317
4671,104671,640,14,12.0,144.0,48800.0,0.0,0,0,0,0,0.465
4672,104672,713,4,14.3,171.6,106300.0,0.0,3,3,0,0,0.34
4673,104673,732,3,11.0,132.0,305500.0,0.0,1,1,0,0,0.251
4674,104674,764,4,3.0,36.0,90900.0,0.0,4,4,0,0,0.199
4675,104675,745,15,13.0,156.0,31000.0,0.0,2,2,1,0,0.515
4676,104676,714,9,4.7,56.4,42800.0,0.0,2,2,0,0,0.278
4677,104677,734,3,11.0,132.0,189800.0,0.0,0,0,0,0,0.259
4678,104678,734,15,3.0,36.0,235900.0,0.0,2,2,0,0,0.231
4679,104679,657,7,10.8,129.6,62700.0,0.0,3,3,0,0,0.223
4680,104680,729,1,2.7,32.4,72100.0,0.0,1,1,0,0,0.076
4681,104681,676,2,6.0,72.0,67800.0,0.0,0,0,0,0,0.108
4682,104682,760,9,18.2,218.4,188800.0,0.0,0,0,0,0,0.436
4683,104683,850,6,11.9,142.8,157400.0,0.0,1,1,1,0,0.286
4684,104684,643,10,3.0,36.0,55700.0,0.0,2,2,0,0,0.346
4685,104685,715,10,1.0,12.0,39600.0,0.0,0,0,0,0,0.25
4686,104686,760,10,13.3,159.6,32300.0,0.0,1,1,0,0,0.447
4687,104687,813,11,13.0,156.0,172000.0,0.0,1,1,0,0,0.371
4688,104688,668,3,3.9,46.8,53800.0,0.0,0,0,0,0,0.106
4689,104689,752,5,3.5,42.0,65400.0,0.0,3,3,0,0,0.189
4690,104690,662,0,7.2,86.4,86600.0,0.0,2,2,0,0,0.157
4691,104691,763,6,20.5,246.0,162000.0,0.0,1,1,0,0,0.471
4692,104692,698,3,5.1,61.2,177400.0,0.0,3,3,0,0,0.145
4693,104693,700,14,16.6,199.2,70300.0,0.0,2,2,0,0,0.421
4694,104694,739,14,9.7,116.4,71600.0,0.0,0,0,0,0,0.4
4695,104695,733,5,2.0,24.0,25100.0,0.0,1,1,1,0,0.095
4696,104696,718,19,0.1,1.2,26400.0,0.0,1,1,0,0,0.278
4697,104697,740,8,11.0,132.0,15200.0,,2,2,0,0,0.301
4698,104698,689,14,5.2,62.4,55900.0,0.0,1,1,0,0,0.29
4699,104699,785,12,17.7,212.4,84200.0,0.0,0,0,0,0,0.48
4700,104700,681,10,6.4,76.8,33400.0,0.0,3,3,0,0,0.283
4701,104701,677,10,14.2,170.4,47500.0,1.0,0,0,0,0,0.296
4702,104702,704,5,4.7,56.4,42100.0,0.0,2,2,0,0,0.222
4703,104703,682,9,4.3,51.6,39700.0,0.0,1,1,0,0,0.207
4704,104704,743,12,6.8,81.6,119700.0,0.0,0,0,0,0,0.363
4705,104705,807,24,11.1,133.2,62400.0,0.0,0,0,0,0,0.476
4706,104706,701,16,10.8,129.6,28400.0,0.0,3,3,1,0,0.34
4707,104707,764,7,7.9,94.8,52600.0,0.0,0,0,0,0,0.178
4708,104708,693,7,8.0,96.0,80300.0,0.0,1,1,1,0,0.363
4709,104709,657,8,2.8,33.6,60400.0,0.0,2,2,0,0,0.238
4710,104710,692,8,11.0,132.0,57100.0,0.0,0,0,0,0,0.249
4711,104711,727,13,16.0,192.0,150900.0,0.0,3,3,0,0,0.356
4712,104712,551,10,3.0,36.0,10900.0,0.0,2,2,0,0,0.244
4713,104713,747,14,2.0,24.0,205100.0,0.0,1,1,0,0,0.305
4714,104714,688,20,17.9,214.8,89400.0,0.0,1,1,0,0,0.451
4715,104715,692,14,12.5,150.0,91600.0,0.0,2,2,0,1,0.446
4716,104716,710,1,14.0,168.0,86400.0,0.0,3,3,1,0,0.311
4717,104717,740,4,0.0,0.0,36400.0,0.0,0,0,0,0,0.243
4718,104718,632,6,3.0,36.0,13600.0,0.0,1,1,0,0,0.191
4719,104719,680,11,6.0,72.0,84800.0,0.0,3,3,0,0,0.219
4720,104720,815,6,14.9,178.8,66200.0,0.0,2,2,0,0,0.272
4721,104721,639,6,13.2,158.4,41700.0,0.0,3,3,0,0,0.383
4722,104722,755,5,12.0,144.0,268700.0,0.0,4,4,0,0,0.326
4723,104723,682,3,14.2,170.4,82100.0,0.0,3,3,0,0,0.349
4724,104724,673,12,7.4,88.8,50700.0,0.0,1,1,0,0,0.346
4725,104725,753,6,12.7,152.4,120300.0,0.0,3,3,0,0,0.335
4726,104726,707,18,5.0,60.0,208100.0,0.0,2,2,1,0,0.357
4727,104727,790,9,4.5,54.0,46400.0,0.0,2,2,1,0,0.17
4728,104728,702,6,6.5,78.0,33800.0,0.0,1,1,0,0,0.162
4729,104729,747,0,4.4,52.8,83900.0,0.0,3,3,0,0,0.173
4730,104730,664,24,13.4,160.8,28800.0,0.0,4,4,0,0,0.609
4731,104731,670,15,9.3,111.6,36600.0,0.0,1,1,0,0,0.443
4732,104732,636,8,13.7,164.4,47300.0,0.0,3,3,0,0,0.361
4733,104733,739,6,10.8,129.6,80700.0,0.0,1,1,0,0,0.187
4734,104734,704,10,2.6,31.2,32000.0,0.0,0,0,0,0,0.264
4735,104735,650,11,6.0,72.0,21100.0,0.0,2,2,0,0,0.355
4736,104736,747,12,12.2,146.4,94400.0,0.0,3,3,0,0,0.275
4737,104737,742,8,10.4,124.8,159600.0,0.0,2,2,0,0,0.306
4738,104738,598,3,5.8,69.6,49900.0,0.0,1,1,0,0,0.137
4739,104739,724,9,10.2,122.4,227100.0,0.0,0,0,0,0,0.408
4740,104740,762,10,15.4,184.8,134500.0,0.0,2,2,0,0,0.419
4741,104741,736,9,0.1,1.2,115200.0,0.0,4,4,0,0,0.119
4742,104742,641,10,9.0,108.0,43800.0,0.0,1,1,0,0,0.35
4743,104743,655,9,6.0,72.0,42400.0,0.0,2,2,0,1,0.216
4744,104744,681,13,14.0,168.0,37400.0,0.0,1,1,0,0,0.369
4745,104745,741,13,3.1,37.2,122100.0,0.0,0,0,0,0,0.276
4746,104746,696,17,11.6,139.2,43000.0,0.0,0,0,1,0,0.351
4747,104747,737,7,5.3,63.6,24800.0,0.0,0,0,0,0,0.328
4748,104748,684,14,9.3,111.6,37100.0,0.0,0,0,0,0,0.331
4749,104749,703,9,9.5,114.0,157800.0,0.0,1,1,0,0,0.284
4750,104750,702,6,3.1,37.2,50300.0,0.0,1,1,1,0,0.234
4751,104751,668,5,12.4,148.8,29900.0,0.0,2,2,0,0,0.202
4752,104752,788,13,18.7,224.4,204300.0,0.0,0,0,0,0,0.526
4753,104753,764,23,9.1,109.2,206700.0,0.0,2,2,0,0,0.478
4754,104754,738,6,11.5,138.0,96100.0,0.0,1,1,0,0,0.281
4755,104755,695,3,5.7,68.4,53200.0,0.0,0,0,0,0,0.224
4756,104756,710,9,1.8,21.6,15800.0,0.0,0,0,0,0,0.232
4757,104757,661,8,9.0,108.0,98300.0,0.0,0,0,0,0,0.233
4758,104758,649,8,12.1,145.2,17900.0,0.0,0,0,0,0,0.331
4759,104759,781,8,6.7,80.4,146300.0,0.0,3,3,0,0,0.366
4760,104760,703,12,7.0,84.0,99300.0,0.0,2,2,0,0,0.367
4761,104761,697,8,7.4,88.8,38300.0,0.0,2,2,0,0,0.324
4762,104762,752,19,7.2,86.4,276700.0,0.0,1,1,0,0,0.324
4763,104763,739,7,13.7,164.4,87100.0,0.0,2,2,0,0,0.338
4764,104764,690,7,0.5,6.0,60700.0,0.0,1,1,0,0,0.236
4765,104765,817,1,9.8,117.6,180800.0,0.0,2,2,0,0,0.158
4766,104766,671,18,9.0,108.0,41700.0,0.0,3,3,0,0,0.483
4767,104767,766,12,12.1,145.2,182700.0,0.0,0,0,0,0,0.295
4768,104768,699,12,7.6,91.2,39600.0,0.0,1,1,0,0,0.368
4769,104769,725,13,11.7,140.4,189900.0,0.0,0,0,0,0,0.417
4770,104770,735,16,1.0,12.0,146600.0,0.0,2,2,0,0,0.301
4771,104771,685,7,7.0,84.0,15400.0,0.0,2,2,0,0,0.263
4772,104772,734,6,2.7,32.4,157100.0,0.0,0,0,0,0,0.206
4773,104773,710,2,6.4,76.8,65700.0,0.0,1,1,0,0,0.107
4774,104774,692,12,11.7,140.4,76100.0,0.0,3,3,0,0,0.276
4775,104775,640,6,9.0,108.0,35200.0,0.0,2,2,0,0,0.194
4776,104776,740,15,0.4,4.8,111000.0,0.0,0,0,0,0,0.277
4777,104777,730,14,5.9,70.8,175600.0,0.0,0,0,0,0,0.337
4778,104778,709,4,6.1,73.2,49700.0,0.0,2,2,0,0,0.183
4779,104779,719,15,0.9,10.8,30200.0,0.0,0,0,0,0,0.393
4780,104780,772,3,4.5,54.0,56900.0,1.0,2,2,0,0,0.231
4781,104781,707,6,4.7,56.4,165800.0,0.0,1,1,0,0,0.242
4782,104782,667,11,4.9,58.8,70300.0,0.0,1,1,1,0,0.229
4783,104783,729,19,19.9,238.8,257700.0,0.0,0,0,0,0,0.599
4784,104784,734,12,18.2,218.4,48500.0,0.0,1,1,0,0,0.405
4785,104785,740,12,10.8,129.6,127900.0,0.0,0,0,1,0,0.439
4786,104786,617,6,10.4,124.8,111200.0,0.0,2,2,0,1,0.359
4787,104787,690,7,12.6,151.2,73800.0,0.0,1,1,0,0,0.369
4788,104788,709,11,5.6,67.2,83100.0,0.0,1,1,0,0,0.273
4789,104789,729,10,10.7,128.4,14700.0,0.0,2,2,0,0,0.385
4790,104790,670,8,6.2,74.4,46200.0,0.0,1,1,0,0,0.22
4791,104791,710,6,6.0,72.0,109800.0,0.0,3,3,0,0,0.273
4792,104792,677,4,5.0,60.0,53100.0,0.0,1,1,0,0,0.193
4793,104793,707,14,14.7,176.4,36800.0,0.0,3,3,0,0,0.474
4794,104794,710,3,5.4,64.8,118100.0,0.0,0,0,0,0,0.125
4795,104795,668,12,5.1,61.2,29300.0,0.0,2,2,0,0,0.275
4796,104796,707,17,11.4,136.8,66900.0,0.0,1,1,0,0,0.337
4797,104797,787,18,7.3,87.6,251300.0,0.0,1,1,0,0,0.49
4798,104798,733,14,6.2,74.4,71600.0,0.0,3,3,0,0,0.326
4799,104799,667,9,15.0,180.0,53100.0,0.0,3,3,0,0,0.413
4800,104800,684,18,16.5,198.0,46600.0,0.0,2,2,0,0,0.455
4801,104801,681,10,9.5,114.0,108500.0,0.0,5,5,0,0,0.413
4802,104802,743,13,11.0,132.0,64000.0,0.0,2,2,0,0,0.277
4803,104803,716,13,6.1,73.2,79600.0,0.0,1,1,0,0,0.257
4804,104804,633,3,3.0,36.0,58200.0,0.0,1,1,0,0,0.185
4805,104805,715,17,6.7,80.4,59900.0,0.0,2,2,0,0,0.356
4806,104806,799,16,2.6,31.2,287800.0,0.0,2,2,0,0,0.364
4807,104807,735,6,9.1,109.2,99400.0,0.0,3,3,0,0,0.208
4808,104808,683,12,3.2,38.4,76100.0,0.0,1,1,0,0,0.254
4809,104809,778,17,1.2,14.4,121900.0,0.0,4,4,0,0,0.242
4810,104810,676,2,15.0,180.0,141600.0,0.0,0,0,0,0,0.196
4811,104811,797,14,11.6,139.2,85700.0,0.0,0,0,0,0,0.39
4812,104812,669,1,15.0,180.0,105600.0,0.0,2,2,0,0,0.179
4813,104813,750,0,13.0,156.0,219400.0,0.0,1,1,0,0,0.155
4814,104814,742,13,3.8,45.6,41400.0,0.0,2,2,0,0,0.287
4815,104815,719,16,9.2,110.4,113800.0,0.0,3,3,0,0,0.399
4816,104816,679,16,13.7,164.4,33200.0,0.0,1,1,0,0,0.402
4817,104817,793,21,11.4,136.8,115200.0,0.0,1,1,0,0,0.427
4818,104818,655,12,10.5,126.0,88800.0,0.0,1,1,0,0,0.351
4819,104819,760,13,13.8,165.6,87800.0,0.0,3,3,1,0,0.47
4820,104820,720,12,3.0,36.0,68100.0,0.0,5,5,1,0,0.302
4821,104821,769,6,14.3,171.6,54800.0,0.0,0,0,0,0,0.332
4822,104822,752,11,15.0,180.0,227800.0,0.0,2,2,0,0,0.459
4823,104823,745,10,10.3,123.6,43900.0,0.0,1,1,0,0,0.408
4824,104824,643,3,1.0,12.0,25500.0,0.0,3,3,0,0,0.056
4825,104825,696,8,7.0,84.0,46300.0,0.0,2,2,0,0,0.316
4826,104826,746,16,19.6,235.2,32600.0,0.0,1,1,0,0,0.557
4827,104827,691,8,8.0,96.0,65500.0,0.0,0,0,0,0,0.197
4828,104828,690,2,0.0,0.0,73800.0,0.0,0,0,1,0,0.172
4829,104829,714,11,4.9,58.8,97200.0,0.0,1,1,0,0,0.261
4830,104830,763,7,9.1,109.2,41100.0,,1,1,0,0,0.324
4831,104831,734,8,4.7,56.4,53000.0,0.0,4,4,1,0,0.299
4832,104832,755,6,6.1,73.2,182000.0,0.0,1,1,0,0,0.141
4833,104833,679,8,11.4,136.8,57100.0,0.0,1,1,0,0,0.297
4834,104834,720,9,4.9,58.8,109100.0,0.0,2,2,0,0,0.276
4835,104835,682,10,12.2,146.4,216600.0,0.0,4,4,0,0,0.297
4836,104836,702,6,4.0,48.0,49700.0,0.0,1,1,1,0,0.226
4837,104837,678,8,10.0,120.0,79200.0,0.0,1,1,0,1,0.209
4838,104838,699,14,15.1,181.2,27700.0,0.0,1,1,0,0,0.331
4839,104839,833,10,6.2,74.4,159300.0,0.0,3,3,0,1,0.188
4840,104840,708,5,13.2,158.4,44700.0,0.0,2,2,0,0,0.359
4841,104841,761,14,12.2,146.4,113800.0,0.0,3,3,0,0,0.417
4842,104842,687,12,8.3,99.6,41300.0,0.0,2,2,0,0,0.412
4843,104843,753,14,7.2,86.4,31300.0,0.0,1,1,0,0,0.376
4844,104844,725,9,13.2,158.4,58900.0,0.0,1,1,0,0,0.411
4845,104845,719,8,4.2,50.4,55400.0,0.0,3,3,0,0,0.222
4846,104846,705,23,4.7,56.4,97400.0,0.0,1,1,0,0,0.481
4847,104847,710,6,9.3,111.6,43600.0,0.0,2,2,1,0,0.223
4848,104848,693,5,11.7,140.4,21400.0,0.0,0,0,0,0,0.29
4849,104849,793,7,7.6,91.2,194900.0,0.0,2,2,0,0,0.265
4850,104850,673,2,4.0,48.0,33700.0,0.0,4,4,0,0,0.177
4851,104851,680,5,8.0,96.0,52500.0,0.0,3,3,1,0,0.229
4852,104852,709,10,19.7,236.4,47600.0,0.0,0,0,0,0,0.345
4853,104853,744,9,3.7,44.4,133300.0,0.0,1,1,0,0,0.224
4854,104854,770,17,17.3,207.6,26800.0,0.0,1,1,0,0,0.412
4855,104855,737,24,7.8,93.6,65700.0,1.0,1,1,0,0,0.575
4856,104856,706,1,13.2,158.4,50600.0,0.0,1,1,0,0,0.295
4857,104857,719,14,9.1,109.2,78500.0,0.0,3,3,1,0,0.376
4858,104858,737,16,10.6,127.2,91500.0,0.0,1,1,0,0,0.473
4859,104859,626,7,6.2,74.4,15600.0,0.0,2,2,0,0,0.31
4860,104860,614,10,7.0,84.0,38900.0,0.0,2,2,0,0,0.227
4861,104861,784,17,11.8,141.6,233800.0,0.0,4,4,0,0,0.515
4862,104862,764,11,4.3,51.6,78300.0,0.0,1,1,0,0,0.256
4863,104863,783,19,11.2,134.4,207300.0,0.0,1,1,0,0,0.369
4864,104864,686,16,0.5,6.0,17200.0,0.0,2,2,0,0,0.311
4865,104865,703,17,11.9,142.8,83700.0,0.0,2,2,0,0,0.415
4866,104866,731,8,16.0,192.0,66000.0,0.0,1,1,0,0,0.424
4867,104867,698,13,3.7,44.4,105700.0,0.0,1,1,1,0,0.268
4868,104868,722,21,2.8,33.6,66400.0,0.0,1,1,0,0,0.429
4869,104869,716,14,14.5,174.0,61900.0,0.0,2,2,0,0,0.483
4870,104870,769,12,13.4,160.8,29800.0,0.0,1,1,0,0,0.385
4871,104871,687,2,0.6,7.2,110400.0,0.0,4,4,0,0,0.217
4872,104872,698,17,1.4,16.8,25200.0,0.0,2,2,0,0,0.348
4873,104873,626,13,14.0,168.0,42600.0,0.0,2,2,0,0,0.379
4874,104874,720,10,3.6,43.2,101500.0,0.0,0,0,0,0,0.271
4875,104875,726,4,14.0,168.0,73600.0,0.0,1,1,0,0,0.211
4876,104876,704,6,17.0,204.0,30900.0,0.0,4,4,0,0,0.336
4877,104877,670,16,3.5,42.0,69700.0,0.0,1,1,0,0,0.415
4878,104878,668,8,6.5,78.0,65200.0,0.0,0,0,0,0,0.293
4879,104879,633,5,6.1,73.2,30100.0,0.0,0,0,0,0,0.261
4880,104880,717,8,0.2,2.4,63100.0,0.0,0,0,0,0,0.155
4881,104881,704,9,4.7,56.4,61200.0,0.0,1,1,0,0,0.309
4882,104882,761,6,8.0,96.0,16500.0,0.0,2,2,0,0,0.298
4883,104883,735,9,13.1,157.2,51100.0,0.0,4,4,0,0,0.422
4884,104884,729,17,9.1,109.2,146200.0,0.0,2,2,0,0,0.309
4885,104885,776,6,16.6,199.2,28900.0,0.0,1,1,0,0,0.362
4886,104886,698,14,13.4,160.8,128200.0,0.0,2,2,0,0,0.414
4887,104887,730,16,4.2,50.4,179300.0,0.0,1,1,1,0,0.404
4888,104888,710,11,2.0,24.0,120600.0,0.0,1,1,0,0,0.238
4889,104889,755,13,13.3,159.6,186300.0,0.0,1,1,0,0,0.443
4890,104890,646,9,2.0,24.0,38400.0,0.0,2,2,0,0,0.219
4891,104891,774,1,15.7,188.4,57100.0,0.0,0,0,0,0,0.341
4892,104892,719,6,8.0,96.0,60800.0,0.0,2,2,1,0,0.305
4893,104893,692,6,9.0,108.0,142300.0,0.0,0,0,0,1,0.203
4894,104894,727,11,8.5,102.0,235500.0,0.0,0,0,0,0,0.309
4895,104895,759,13,15.7,188.4,198300.0,0.0,3,3,0,0,0.492
4896,104896,631,11,11.0,132.0,34000.0,0.0,0,0,0,0,0.34
4897,104897,742,8,4.0,48.0,26800.0,0.0,5,5,0,0,0.292
4898,104898,743,7,9.1,109.2,100100.0,0.0,2,2,0,0,0.307
4899,104899,707,1,1.0,12.0,31900.0,0.0,1,1,0,0,0.121
4900,104900,725,5,9.0,108.0,43000.0,0.0,2,2,0,0,0.279
4901,104901,680,2,9.0,108.0,71900.0,0.0,1,1,0,0,0.189
4902,104902,703,0,0.0,0.0,16900.0,0.0,2,2,0,0,0.101
4903,104903,591,5,1.0,12.0,47400.0,0.0,2,2,1,0,0.207
4904,104904,765,11,20.3,243.6,84600.0,0.0,0,0,0,0,0.476
4905,104905,691,8,17.0,204.0,114700.0,0.0,3,3,0,0,0.273
4906,104906,710,6,7.9,94.8,85200.0,0.0,3,3,0,0,0.315
4907,104907,728,7,2.7,32.4,169600.0,0.0,2,2,0,0,0.208
4908,104908,774,13,6.8,81.6,292400.0,0.0,1,1,0,0,0.395
4909,104909,669,0,0.0,0.0,25800.0,0.0,0,0,0,0,0.001
4910,104910,612,5,17.0,204.0,38100.0,0.0,0,0,0,0,0.336
4911,104911,743,9,20.7,248.4,79400.0,0.0,1,1,0,0,0.408
4912,104912,708,9,11.0,132.0,24900.0,0.0,0,0,0,0,0.364
4913,104913,709,5,8.2,98.4,32200.0,0.0,2,2,0,0,0.246
4914,104914,724,12,4.7,56.4,51200.0,0.0,2,2,0,0,0.329
4915,104915,613,9,2.0,24.0,49900.0,0.0,3,3,0,0,0.249
4916,104916,726,13,1.1,13.2,82100.0,0.0,1,1,0,0,0.238
4917,104917,744,8,1.7,20.4,184800.0,0.0,1,1,0,0,0.312
4918,104918,773,15,8.7,104.4,150500.0,0.0,2,2,0,0,0.328
4919,104919,753,5,13.4,160.8,32700.0,0.0,1,1,0,0,0.289
4920,104920,740,13,16.2,194.4,96400.0,0.0,2,2,0,0,0.456
4921,104921,760,6,6.0,72.0,147900.0,0.0,1,1,0,0,0.223
4922,104922,671,7,6.5,78.0,88300.0,0.0,0,0,0,0,0.19
4923,104923,730,14,7.4,88.8,69200.0,0.0,0,0,0,0,0.369
4924,104924,692,4,4.3,51.6,40500.0,0.0,1,1,0,0,0.105
4925,104925,737,8,19.9,238.8,132300.0,0.0,3,3,0,0,0.374
4926,104926,686,8,7.6,91.2,51400.0,0.0,2,2,0,0,0.247
4927,104927,684,10,8.0,96.0,59600.0,0.0,1,1,0,0,0.38
4928,104928,787,8,6.0,72.0,56800.0,0.0,2,2,0,0,0.227
4929,104929,718,7,15.9,190.8,44100.0,0.0,0,0,0,0,0.441
4930,104930,744,19,4.3,51.6,45800.0,0.0,1,1,0,0,0.36
4931,104931,678,8,2.2,26.4,213500.0,0.0,2,2,0,0,0.126
4932,104932,703,11,12.7,152.4,123900.0,0.0,0,0,0,0,0.38
4933,104933,748,11,7.5,90.0,69500.0,0.0,1,1,0,0,0.304
4934,104934,780,13,6.5,78.0,89300.0,0.0,3,3,0,0,0.279
4935,104935,736,6,10.0,120.0,135000.0,0.0,2,2,0,0,0.302
4936,104936,642,11,9.0,108.0,95600.0,0.0,3,3,0,0,0.359
4937,104937,727,10,17.1,205.2,48000.0,0.0,3,3,0,0,0.335
4938,104938,666,10,10.5,126.0,76100.0,0.0,1,1,0,0,0.348
4939,104939,656,5,8.0,96.0,90600.0,0.0,0,0,0,0,0.191
4940,104940,745,11,12.0,144.0,55600.0,0.0,0,0,0,0,0.365
4941,104941,718,5,6.8,81.6,48300.0,0.0,3,3,0,0,0.222
4942,104942,715,9,8.3,99.6,59100.0,0.0,1,1,0,0,0.357
4943,104943,729,9,5.7,68.4,87600.0,0.0,2,2,0,0,0.314
4944,104944,713,10,5.4,64.8,108100.0,0.0,4,4,0,0,0.196
4945,104945,715,18,25.0,300.0,167100.0,0.0,3,3,0,0,0.628
4946,104946,788,9,16.6,199.2,135200.0,0.0,1,1,0,0,0.285
4947,104947,711,10,7.9,94.8,72600.0,0.0,1,1,0,0,0.386
4948,104948,644,3,0.0,0.0,23600.0,0.0,2,2,0,0,0.081
4949,104949,635,7,7.4,88.8,54600.0,0.0,0,0,0,0,0.221
4950,104950,710,8,9.8,117.6,119100.0,0.0,3,3,0,0,0.297
4951,104951,785,11,5.9,70.8,282400.0,0.0,2,2,0,0,0.297
4952,104952,727,8,11.1,133.2,57100.0,0.0,1,1,0,0,0.406
4953,104953,738,17,0.1,1.2,79200.0,0.0,3,3,0,0,0.344
4954,104954,658,16,19.3,231.6,55500.0,0.0,2,2,0,0,0.447
4955,104955,681,14,11.6,139.2,42400.0,0.0,3,3,1,0,0.459
4956,104956,712,7,5.0,60.0,56100.0,0.0,4,4,0,0,0.161
4957,104957,705,10,6.9,82.8,77200.0,0.0,2,2,0,0,0.291
4958,104958,674,7,9.0,108.0,63700.0,0.0,4,4,0,0,0.215
4959,104959,727,10,21.6,259.2,61300.0,0.0,1,1,1,0,0.397
4960,104960,695,6,3.3,39.6,130300.0,0.0,1,1,0,0,0.307
4961,104961,690,14,4.6,55.2,25300.0,0.0,3,3,0,0,0.222
4962,104962,799,8,16.6,199.2,106300.0,0.0,3,3,0,0,0.29
4963,104963,730,9,2.2,26.4,22600.0,0.0,0,0,0,0,0.319
4964,104964,778,10,7.4,88.8,38100.0,0.0,4,4,0,0,0.264
4965,104965,760,10,8.9,106.8,82900.0,0.0,3,3,0,0,0.405
4966,104966,674,6,14.9,178.8,50400.0,0.0,4,4,0,0,0.395
4967,104967,673,11,4.5,54.0,74600.0,0.0,0,0,0,0,0.209
4968,104968,703,3,17.0,204.0,69200.0,0.0,0,0,0,0,0.405
4969,104969,761,10,2.4,28.8,188500.0,0.0,1,1,0,0,0.243
4970,104970,768,9,10.2,122.4,102100.0,0.0,3,3,0,0,0.233
4971,104971,714,9,11.5,138.0,45300.0,0.0,0,0,1,0,0.373
4972,104972,789,4,10.4,124.8,140200.0,0.0,0,0,0,0,0.198
4973,104973,682,19,8.5,102.0,32700.0,0.0,0,0,0,0,0.449
4974,104974,728,5,9.3,111.6,160800.0,0.0,1,1,0,0,0.354
4975,104975,601,13,2.0,24.0,46000.0,0.0,1,1,0,0,0.223
