cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
104921,24,75400,6.7,Full Time,Graduate,Single,1
104922,39,39600,,Full Time,High School,Married,1
104923,50,45700,11.3,Full Time,Some College,Divorced,0
104924,33,26400,5.5,Contractor,High School,Married,3
104925,44,66200,3.1,Part Time,Bachelor,Married,2
104926,35,20000,3.3,Full Time,High School,Married,0
104927,26,20800,8.1,Full Time,High School,Divorced,0
104928,35,75800,2.0,Full Time,Advanced,Married,0
104929,48,43700,10.4,Full Time,Graduate,Married,5
104930,57,35600,7.0,Full Time,Graduate,Married,1
104931,44,77700,10.3,Full Time,Some College,Married,2
104932,41,70100,1.1,Self Employed,Some College,Married,2
104933,44,46900,18.0,Part Time,Some College,Divorced,2
104934,61,61500,3.1,Self Employed,Bachelor,Married,1
104935,32,62300,7.5,Full Time,Graduate,Married,2
104936,27,37400,7.3,Self Employed,High School,Single,0
104937,43,41900,7.8,Part Time,Graduate,Married,3
104938,36,28300,5.0,Full Time,High School,Single,0
104939,26,37500,8.9,Full Time,Some College,Married,2
104940,54,62400,8.2,Full Time,Some College,Married,2
104941,35,35500,5.1,Full Time,Bachelor,Single,1
104942,54,36000,4.7,Part Time,High School,Single,1
104943,60,53400,4.1,Self Employed,Some College,Married,1
104944,46,36800,6.6,Full Time,Bachelor,Married,1
104945,43,54400,4.3,Full Time,Some College,Divorced,2
104946,47,73900,10.3,Full Time,Graduate,Divorced,2
104947,33,57500,8.0,Full Time,Bachelor,Married,4
104948,18,20000,0.2,Part Time,High School,Single,0
104949,27,26900,5.7,Contractor,High School,Married,0
104950,45,42600,2.8,Part Time,Some College,Married,0
104951,34,126100,15.2,Self Employed,Graduate,Single,2
104952,69,20000,4.7,Full Time,Some College,Married,1
104953,49,84500,6.5,Full Time,Bachelor,Married,4
104954,38,20000,3.9,Part Time,Bachelor,Married,2
104955,39,35400,1.3,Full Time,Advanced,Single,0
104956,23,33800,5.9,Full Time,Some College,Single,0
104957,56,58200,14.3,Self Employed,Bachelor,Married,1
104958,27,22300,7.7,Full Time,Some College,Single,1
104959,60,20000,9.1,Part Time,Bachelor,Single,0
104960,39,47800,6.9,Full Time,Some College,Married,2
104961,31,27700,6.7,Full Time,Bachelor,Married,1
104962,56,104500,2.8,Full Time,Graduate,Single,2
104963,65,20000,4.2,Full Time,Some College,Married,0
104964,70,20700,1.2,Full Time,Some College,Divorced,0
104965,46,25700,7.3,Self Employed,Some College,Single,1
104966,34,34200,5.7,Full Time,Graduate,Married,2
104967,34,35000,12.2,Full Time,Bachelor,Married,0
104968,38,30500,8.7,Full Time,High School,Married,1
104969,45,77900,1.3,Part Time,Advanced,Married,1
104970,57,77400,,Full Time,Some College,Married,2
104971,44,30900,2.5,Contractor,Graduate,Married,1
104972,30,66600,12.0,Self Employed,Bachelor,Single,0
104973,47,20000,8.0,Contractor,Bachelor,Single,0
104974,49,80300,10.2,Full Time,Bachelor,Married,2
104975,20,30600,2.8,Full Time,Some College,Single,0
104976,25,22600,7.3,Self Employed,High School,Married,0
104977,39,67200,4.1,Full Time,Advanced,Single,2
104978,21,25600,3.2,Full Time,Bachelor,Single,0
104979,46,37700,6.8,Full Time,Some College,Married,2
104980,62,20500,11.1,Full Time,Graduate,Married,2
104981,37,26200,1.7,Full Time,Advanced,Married,2
104982,45,46800,4.5,Full Time,High School,Married,0
104983,54,36800,4.3,Full Time,Advanced,Married,0
104984,43,34900,5.5,Full Time,Bachelor,Married,2
104985,38,59600,4.4,Full Time,Advanced,Single,1
104986,40,41800,16.4,Full Time,Bachelor,Divorced,2
104987,32,39700,3.6,Self Employed,Some College,Married,1
104988,25,20000,7.3,Full Time,Some College,Married,1
104989,31,23700,4.0,Full Time,High School,Single,0
104990,52,53700,12.4,Part Time,High School,Married,0
104991,35,77000,5.9,Contractor,Bachelor,Single,1
104992,32,41200,4.8,Full Time,High School,Single,0
104993,38,52400,8.1,Full Time,Some College,Single,0
104994,31,65400,1.4,Part Time,Bachelor,Divorced,1
104995,33,41000,1.7,Full Time,Bachelor,Single,2
104996,25,20900,7.4,Full Time,High School,Married,2
104997,60,112400,0.0,Full Time,Bachelor,Married,3
104998,56,83700,5.9,Full Time,Graduate,Married,1
104999,35,37000,6.1,Full Time,Some College,Married,3
105000,25,33700,2.9,Full Time,High School,Married,2
105001,39,55700,,Full Time,Bachelor,Married,1
105002,39,84300,6.4,Full Time,Graduate,Married,0
105003,42,46800,13.3,Part Time,Some College,Married,2
105004,32,59100,2.7,Full Time,Graduate,Married,0
105005,26,28100,6.4,Part Time,Advanced,Single,0
105006,46,48900,5.9,Self Employed,Advanced,Divorced,0
105007,24,48500,2.0,Full Time,Bachelor,Single,3
105008,18,33800,0.5,Full Time,Bachelor,Single,2
105009,33,53600,12.4,Full Time,Some College,Married,1
105010,43,94600,1.8,Full Time,Bachelor,Married,3
105011,34,58500,6.8,Part Time,Graduate,Single,1
105012,32,42500,8.2,Full Time,Bachelor,Married,0
105013,27,32800,6.4,Full Time,High School,Married,1
105014,45,40300,2.1,Full Time,Advanced,Married,2
105015,34,52000,6.9,Full Time,Advanced,Married,0
105016,44,23700,7.5,Full Time,High School,Married,4
105017,29,22500,7.3,Self Employed,High School,Married,0
105018,42,33100,7.1,Full Time,Some College,Married,2
105019,57,82000,6.1,Full Time,Bachelor,Married,1
105020,23,20000,5.2,Full Time,High School,Single,0
105021,24,31100,6.1,Full Time,Bachelor,Married,1
105022,21,20000,3.9,Full Time,Some College,Single,1
105023,39,38300,4.8,Part Time,Graduate,Married,2
105024,53,40300,2.8,Contractor,Some College,Married,1
105025,65,20000,4.5,Full Time,High School,Single,0
105026,42,98900,1.4,Self Employed,High School,Married,0
105027,33,26700,14.2,Full Time,High School,Married,4
105028,38,71100,5.1,Full Time,Advanced,Single,0
105029,57,176000,5.5,Full Time,Advanced,Married,3
105030,18,28000,0.4,Full Time,Some College,Single,0
105031,45,102400,5.7,Full Time,Graduate,Married,1
105032,46,26400,2.5,Full Time,Advanced,Married,2
105033,32,20100,3.6,Part Time,High School,Married,2
105034,51,57400,11.2,Part Time,High School,Divorced,2
105035,35,42700,0.0,Self Employed,Graduate,Single,0
105036,52,38500,7.0,Full Time,Some College,Divorced,0
105037,47,31800,6.1,Self Employed,High School,Married,1
105038,50,72900,9.8,Full Time,Bachelor,Married,0
105039,33,71300,7.3,Part Time,Graduate,Single,1
105040,42,21900,0.8,Full Time,Bachelor,Married,2
105041,40,38800,5.7,Self Employed,Bachelor,Married,1
105042,44,34300,14.5,Full Time,Bachelor,Married,2
105043,42,53300,4.4,Full Time,Graduate,Single,1
105044,32,27300,0.9,Full Time,Some College,Single,0
105045,36,63900,5.7,Full Time,High School,Single,0
105046,35,73600,11.5,Full Time,Bachelor,Single,1
105047,40,47200,3.7,Contractor,Bachelor,Married,1
105048,49,38100,9.1,Full Time,Bachelor,Married,2
105049,33,38400,5.4,Part Time,High School,Single,0
105050,30,53900,0.8,Part Time,Graduate,Married,1
105051,48,29100,5.5,Full Time,High School,Married,0
105052,19,20000,1.2,Contractor,Some College,Married,0
105053,37,23800,1.6,Full Time,High School,Divorced,2
105054,42,114200,8.4,Full Time,Some College,Married,2
105055,52,20000,4.7,Full Time,High School,Married,3
105056,34,108000,7.7,Part Time,Advanced,Single,0
105057,59,58400,11.9,Self Employed,Advanced,Single,1
105058,36,100900,4.7,Full Time,Advanced,Single,0
105059,28,24600,9.9,Full Time,High School,Married,3
105060,48,79100,3.0,Part Time,Advanced,Single,0
105061,40,69600,5.6,Full Time,Graduate,Married,3
105062,58,66700,1.8,Self Employed,High School,Married,2
105063,30,64300,3.4,Full Time,Some College,Single,0
105064,24,20000,0.3,Part Time,Some College,Single,3
105065,59,58300,,Self Employed,Some College,Married,2
105066,42,75200,10.5,Full Time,Graduate,Married,2
105067,32,118300,2.6,Full Time,Advanced,Married,0
105068,51,20000,5.5,Full Time,High School,Single,2
105069,20,20000,2.5,Full Time,High School,Single,0
105070,35,73100,9.5,Part Time,Bachelor,Single,1
105071,43,25200,1.7,Full Time,Bachelor,Divorced,2
105072,51,42200,13.2,Full Time,Bachelor,Divorced,1
105073,34,23700,11.3,Self Employed,High School,Married,1
105074,29,43900,7.2,Full Time,High School,Single,0
105075,34,20000,5.4,Part Time,Bachelor,Married,0
105076,34,35900,2.0,Part Time,Bachelor,Married,0
105077,28,36500,7.2,Full Time,High School,Married,1
105078,35,31400,0.2,Full Time,Some College,Single,0
105079,50,48300,8.3,Full Time,Some College,Married,1
105080,42,22100,8.5,Full Time,High School,Married,2
105081,34,31700,4.1,Self Employed,Bachelor,Married,2
105082,25,33100,1.2,Full Time,Some College,Married,0
105083,44,30600,,Full Time,Graduate,Married,3
105084,53,39800,3.2,Full Time,Some College,Divorced,0
105085,30,25600,1.4,Part Time,Some College,Married,1
105086,33,36900,5.6,Full Time,Bachelor,Single,0
105087,22,20000,4.2,Self Employed,Some College,Single,1
105088,37,22700,4.6,Part Time,High School,Divorced,1
105089,60,45600,8.4,Part Time,Bachelor,Married,0
105090,41,36800,6.6,Self Employed,Some College,Married,0
105091,33,42300,3.9,Full Time,Graduate,Married,4
105092,44,69700,7.4,Full Time,Bachelor,Divorced,2
105093,39,41500,16.4,Self Employed,High School,Divorced,1
105094,37,74300,7.4,Self Employed,Graduate,Divorced,1
105095,30,24800,3.8,Full Time,Graduate,Single,1
105096,39,37200,4.5,Full Time,Bachelor,Single,2
105097,33,103100,1.8,Full Time,High School,Married,0
105098,36,35000,6.9,Full Time,Some College,Married,2
105099,46,50100,5.7,Self Employed,Bachelor,Divorced,0
105100,23,29800,4.7,Full Time,Advanced,Single,1
105101,45,47000,7.1,Full Time,Some College,Married,2
105102,53,50600,4.8,Self Employed,Some College,Married,0
105103,69,20000,6.8,Self Employed,High School,Divorced,0
105104,32,42200,4.8,Full Time,Bachelor,Single,2
105105,37,71400,5.4,Full Time,Some College,Married,0
105106,30,46700,4.3,Full Time,Bachelor,Single,2
105107,45,25800,7.7,Full Time,Bachelor,Single,2
105108,45,21100,9.1,Self Employed,Some College,Married,4
105109,37,32500,8.5,Contractor,Advanced,Married,3
105110,51,35300,13.1,Full Time,Bachelor,Married,0
105111,47,34800,10.4,Part Time,Bachelor,Single,1
105112,36,22300,1.3,Full Time,High School,Married,0
105113,42,122100,,Full Time,Graduate,Married,3
105114,28,27400,10.1,Self Employed,Bachelor,Married,2
105115,32,49600,6.0,Part Time,Some College,Single,2
105116,39,49800,3.5,Full Time,Graduate,Single,1
105117,34,27300,11.1,Full Time,Some College,Divorced,1
105118,55,20000,8.3,Full Time,Some College,Married,0
105119,44,98500,2.2,Full Time,Graduate,Married,4
105120,50,58500,6.4,Part Time,Bachelor,Married,2
105121,40,51200,5.7,Full Time,Some College,Divorced,0
105122,20,20000,2.2,Full Time,High School,Single,0
105123,52,20000,0.6,Full Time,Bachelor,Married,0
105124,46,28900,7.5,Full Time,High School,Married,3
105125,23,62500,5.5,Contractor,Bachelor,Single,3
105126,48,53600,4.6,Full Time,Some College,Married,2
105127,41,66100,1.2,Full Time,Some College,Divorced,2
105128,37,141900,8.9,Part Time,Graduate,Married,1
105129,56,33800,,Full Time,Bachelor,Divorced,0
105130,23,28000,5.7,Full Time,Some College,Single,1
105131,27,22600,3.2,Full Time,Some College,Married,0
105132,48,67000,5.7,Full Time,Bachelor,Divorced,0
105133,40,67200,5.3,Contractor,Bachelor,Single,0
105134,54,30800,8.1,Self Employed,High School,Married,2
105135,36,42400,5.2,Part Time,Some College,Married,3
105136,63,53900,8.7,Full Time,Some College,Married,1
105137,33,44200,3.8,Full Time,Some College,Married,1
105138,44,64900,17.5,Full Time,Graduate,Single,1
105139,32,42700,8.9,Full Time,Graduate,Married,4
105140,29,41200,4.0,Full Time,High School,Married,2
105141,32,44600,0.1,Part Time,High School,Married,1
105142,26,24600,8.2,Self Employed,Some College,Married,0
105143,37,45400,0.2,Self Employed,High School,Married,3
105144,43,32800,0.2,Full Time,High School,Married,3
105145,36,84100,8.0,Self Employed,Graduate,Married,3
105146,51,86100,2.4,Full Time,Bachelor,Married,1
105147,52,64800,9.2,Self Employed,Graduate,Single,0
105148,36,20000,7.8,Full Time,High School,Married,2
105149,46,61900,5.6,Full Time,High School,Married,1
105150,45,55100,4.4,Full Time,Advanced,Married,2
105151,35,32300,1.4,Full Time,Bachelor,Single,0
105152,47,75800,8.4,Full Time,Graduate,Married,0
105153,40,67500,5.0,Self Employed,Graduate,Married,0
105154,49,29800,5.1,Full Time,Graduate,Married,1
105155,18,20000,1.0,Full Time,High School,Single,0
105156,25,37800,7.7,Full Time,Some College,Single,1
105157,43,74000,5.4,Full Time,Graduate,Single,0
105158,43,41000,2.0,Full Time,Some College,Married,2
105159,21,40300,3.1,Full Time,Graduate,Single,2
105160,54,114000,7.8,Full Time,Graduate,Married,1
105161,42,48200,6.1,Full Time,Bachelor,Married,0
105162,52,53700,7.3,Self Employed,Some College,Single,0
105163,36,98800,6.5,Part Time,Graduate,Divorced,1
105164,49,27900,6.9,Part Time,High School,Married,1
105165,49,42600,10.7,Full Time,High School,Married,2
105166,49,42300,9.6,Contractor,Bachelor,Married,2
105167,42,26500,5.2,Full Time,High School,Married,1
105168,49,93300,3.6,Full Time,Bachelor,Single,0
105169,33,56200,,Full Time,Bachelor,Single,0
105170,41,28700,5.4,Full Time,Some College,Married,1
105171,25,40600,1.0,Self Employed,High School,Married,2
105172,48,43300,6.8,Full Time,Bachelor,Single,1
105173,30,40300,10.3,Full Time,Bachelor,Single,2
105174,47,25000,5.5,Full Time,High School,Single,0
105175,51,41200,9.1,Full Time,Some College,Married,3
105176,41,49000,2.0,Part Time,High School,Single,0
105177,45,35000,2.8,Self Employed,High School,Married,2
105178,21,22400,3.0,Part Time,High School,Single,1
105179,52,50200,2.3,Full Time,Bachelor,Married,1
105180,29,29300,6.4,Full Time,Graduate,Married,1
105181,34,21500,8.0,Part Time,High School,Married,1
105182,40,60500,2.1,Self Employed,Graduate,Divorced,1
105183,49,55100,10.0,Full Time,Graduate,Married,0
105184,45,31400,3.1,Part Time,Bachelor,Single,3
105185,23,31500,5.7,Full Time,Graduate,Single,1
105186,42,51100,,Part Time,High School,Married,0
105187,44,23900,4.2,Part Time,High School,Married,0
105188,19,21100,1.3,Full Time,High School,Single,1
105189,53,34000,6.8,Full Time,High School,Divorced,0
105190,52,30300,4.2,Full Time,Bachelor,Married,1
105191,47,97600,7.8,Full Time,Bachelor,Single,2
105192,18,21900,0.6,Contractor,Bachelor,Single,1
105193,36,58300,1.1,Part Time,Bachelor,Single,1
105194,35,69300,6.8,Full Time,Bachelor,Married,3
105195,33,27400,2.9,Full Time,Graduate,Married,4
105196,49,54000,5.2,Full Time,Some College,Married,0
105197,42,66400,4.5,Full Time,Some College,Married,4
105198,46,26400,3.9,Self Employed,Some College,Single,0
105199,37,54100,11.8,Self Employed,Bachelor,Married,0
105200,43,36600,8.2,Self Employed,Bachelor,Married,2
105201,40,43000,8.7,Full Time,Bachelor,Married,2
105202,35,40300,3.0,Full Time,Some College,Married,1
105203,55,38400,4.7,Full Time,Bachelor,Married,1
105204,44,72500,4.3,Full Time,Advanced,Divorced,3
105205,62,36700,5.0,Full Time,High School,Married,2
105206,32,33000,7.1,Full Time,Some College,Married,3
105207,44,47200,5.6,Part Time,Advanced,Divorced,1
105208,26,117000,3.5,Self Employed,Bachelor,Divorced,2
105209,31,55500,3.6,Part Time,Bachelor,Married,1
105210,31,48300,4.5,Full Time,Bachelor,Married,3
105211,48,54100,9.2,Full Time,Bachelor,Single,1
105212,44,60000,3.0,Self Employed,Some College,Married,2
105213,41,24900,7.5,Full Time,Some College,Divorced,0
105214,52,33500,4.9,Part Time,High School,Divorced,0
105215,22,27000,1.3,Full Time,Some College,Married,3
105216,43,40400,6.7,Full Time,Some College,Married,2
105217,39,67900,9.6,Self Employed,Graduate,Single,1
105218,27,40200,4.6,Self Employed,Some College,Single,2
105219,24,23900,6.4,Self Employed,Graduate,Single,0
105220,37,42800,10.4,Full Time,High School,Married,2
105221,60,32300,6.1,Contractor,Bachelor,Single,2
105222,47,126500,3.7,Self Employed,Bachelor,Married,0
105223,43,49700,5.1,Full Time,Graduate,Married,2
105224,60,48800,9.3,Part Time,High School,Divorced,0
105225,37,36900,10.5,Part Time,Bachelor,Married,2
105226,55,153600,11.5,Full Time,Some College,Divorced,1
105227,46,45600,9.2,Self Employed,Some College,Single,0
105228,50,67900,2.1,Contractor,Bachelor,Divorced,0
105229,48,54700,5.5,Full Time,Graduate,Married,0
105230,41,37100,8.0,Full Time,Bachelor,Married,1
105231,48,55900,6.4,Part Time,Graduate,Married,1
105232,46,31000,7.1,Self Employed,Graduate,Married,0
105233,19,20000,1.5,Full Time,High School,Single,1
105234,42,35000,12.5,Full Time,Some College,Married,1
105235,42,32300,3.2,Self Employed,Some College,Divorced,0
105236,31,24100,0.2,Full Time,High School,Married,1
105237,43,91400,9.7,Part Time,Graduate,Married,1
105238,42,28300,9.8,Full Time,Graduate,Married,0
105239,46,78000,5.3,Part Time,Bachelor,Married,1
105240,25,22700,2.5,Contractor,Some College,Married,2
105241,28,60500,7.5,Full Time,Some College,Married,2
105242,32,33900,6.6,Full Time,High School,Married,0
105243,46,79000,7.5,Full Time,Bachelor,Married,1
105244,56,46600,7.7,Self Employed,Graduate,Married,1
105245,47,26000,5.1,Full Time,Some College,Married,1
105246,38,20000,8.0,Full Time,Bachelor,Married,2
105247,39,69400,1.2,Full Time,Bachelor,Married,1
105248,26,34100,4.7,Full Time,Some College,Married,1
105249,27,43600,3.7,Part Time,Bachelor,Married,1
105250,20,24100,2.9,Full Time,Some College,Single,1
105251,43,50400,4.8,Part Time,Graduate,Married,1
105252,56,24300,8.9,Contractor,Some College,Single,2
105253,43,60900,7.5,Full Time,Bachelor,Divorced,0
105254,44,20000,9.0,Full Time,Bachelor,Married,4
105255,47,33300,3.2,Full Time,High School,Married,1
105256,48,32600,2.8,Full Time,High School,Single,0
105257,43,35700,1.1,Full Time,Bachelor,Divorced,0
105258,43,45200,1.6,Full Time,Some College,Married,1
105259,47,48700,7.9,Contractor,Bachelor,Married,1
105260,51,29600,9.6,Full Time,Some College,Married,1
105261,37,41600,6.4,Part Time,Graduate,Single,1
