customer_id,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign
106392,Credit Card,900,0,16.53,Revolving Credit,0.0,Broker,1051,J
106393,Personal Loan,14200,24,11.85,Major Purchase,0.0,Online,1003,E
106394,Credit Card,6500,0,17.08,Revolving Credit,0.0,Online,996,W
106395,Mortgage,355900,360,4.79,Home Purchase,0.712,Branch,1081,F
106396,Mortgage,200100,360,7.28,Home Purchase,0.783,Branch,1000,E
106397,Personal Loan,17000,48,11.9,Major Purchase,0.0,Online,1052,S
106398,Personal Loan,15400,36,12.1,Debt Consolidation,0.0,Online,1068,Q
106399,Mortgage,191300,360,5.49,Home Purchase,0.787,Online,997,E
106400,Mortgage,224000,360,5.18,Home Purchase,0.799,Online,1018,H
106401,Personal Loan,28200,36,13.81,Debt Consolidation,0.0,Broker,1068,U
106402,Personal Loan,17900,48,10.36,Debt Consolidation,0.0,Broker,999,L
106403,Credit Card,11700,0,15.9,Revolving Credit,0.0,Broker,1086,M
106404,Mortgage,257600,180,6.77,Home Purchase,0.69,Branch,998,H
106405,Personal Loan,21300,60,13.5,Debt Consolidation,0.0,Online,995,D
106406,Mortgage,273800,360,6.53,Refinance,0.741,Direct Mail,1077,D
106407,Credit Card,10700,0,20.53,Revolving Credit,0.0,Broker,1044,D
106408,Personal Loan,11600,12,10.67,Debt Consolidation,0.0,Online,1062,W
106409,Personal Loan,14300,36,12.04,Medical,0.0,Broker,1049,H
106410,Credit Card,2100,0,15.19,Revolving Credit,0.0,Online,1003,D
106411,Personal Loan,39700,48,13.71,Medical,0.0,Broker,997,A
106412,Home Loan,402000,360,5.56,Refinance,0.695,Branch,1047,S
106413,Credit Card,4200,0,17.23,Revolving Credit,0.0,Broker,1077,A
106414,Credit Card,6000,0,16.98,Revolving Credit,0.0,Branch,1001,Q
106415,Mortgage,109600,360,7.34,Refinance,0.719,Branch,1071,K
106416,Personal Loan,7500,48,11.29,Debt Consolidation,0.0,Branch,1098,D
106417,Personal Loan,18900,36,11.57,Major Purchase,0.0,Branch,998,Q
106418,Personal Loan,3500,36,11.2,Other,0.0,Branch,1043,Y
106419,Mortgage,253000,360,6.86,Home Purchase,0.893,Online,1044,H
106420,Mortgage,198700,360,5.44,Home Purchase,0.871,Branch,1067,M
106421,Home Loan,83000,180,8.49,Home Purchase,0.778,Online,1078,B
106422,Personal Loan,10600,36,10.22,Major Purchase,0.0,Broker,1086,E
106423,Home Loan,193500,360,6.43,Home Purchase,0.811,Online,1072,U
106424,Home Loan,200900,360,6.86,Home Purchase,0.888,Branch,1002,Q
106425,Personal Loan,20400,48,11.66,Debt Consolidation,0.0,Online,1069,E
106426,Personal Loan,41400,48,11.07,Home Improvement,0.0,Branch,1078,U
106427,Personal Loan,21900,36,10.19,Debt Consolidation,0.0,Online,996,L
106428,Home Loan,151000,360,7.75,Home Purchase,0.868,Online,1043,N
106429,Credit Card,21700,0,16.82,Revolving Credit,0.0,Online,1085,J
106430,Credit Card,11300,0,17.31,Revolving Credit,0.0,Branch,1011,C
106431,Personal Loan,18700,36,10.25,Home Improvement,0.0,Broker,1091,S
106432,Personal Loan,7400,48,11.11,Major Purchase,0.0,Online,1079,Z
106433,Mortgage,144000,360,4.58,Refinance,0.706,Branch,999,O
106434,Credit Card,16100,0,16.44,Revolving Credit,0.0,Branch,997,M
106435,Credit Card,7100,0,16.67,Revolving Credit,0.0,Direct Mail,1095,J
106436,Personal Loan,21100,24,13.41,Debt Consolidation,0.0,Branch,998,A
106437,Personal Loan,36800,24,12.2,Home Improvement,0.0,Online,1094,K
106438,Personal Loan,26500,24,15.25,Debt Consolidation,0.0,Broker,1097,O
106439,Personal Loan,34700,48,13.42,Debt Consolidation,0.0,Online,1044,C
106440,Personal Loan,4100,48,10.61,Major Purchase,0.0,Branch,1002,I
106441,Personal Loan,28000,36,11.98,Debt Consolidation,0.0,Online,999,R
106442,Personal Loan,18100,60,10.2,Other,0.0,Broker,1013,C
106443,Personal Loan,19300,36,13.52,Major Purchase,0.0,Branch,1002,F
106444,Home Loan,499300,360,6.46,Home Purchase,0.635,Online,1083,A
106445,Credit Card,6200,0,17.66,Revolving Credit,0.0,Broker,1050,B
106446,Mortgage,312900,360,6.89,Home Purchase,0.575,Broker,1043,P
106447,Personal Loan,11300,48,11.12,Debt Consolidation,0.0,Online,1009,M
106448,Personal Loan,13700,24,12.6,Debt Consolidation,0.0,Branch,1081,W
106449,Credit Card,12900,0,19.34,Revolving Credit,0.0,Online,1080,M
106450,Personal Loan,7300,36,11.2,Debt Consolidation,0.0,Online,998,K
106451,Home Loan,314900,360,6.15,Refinance,0.807,Online,1083,J
106452,Personal Loan,28100,48,11.16,Home Improvement,0.0,Broker,1043,D
106453,Credit Card,7000,0,18.93,Revolving Credit,0.0,Broker,1012,H
106454,Home Loan,461200,180,6.05,Home Purchase,0.598,Online,1080,K
106455,Mortgage,263100,360,3.92,Home Purchase,0.836,Online,1090,A
106456,Mortgage,75300,360,5.94,Refinance,0.722,Online,1047,C
106457,Personal Loan,13600,48,11.53,Home Improvement,0.0,Online,1049,V
106458,Mortgage,192200,360,6.63,Home Purchase,0.925,Broker,1010,Q
106459,Personal Loan,12200,36,10.67,Major Purchase,0.0,Online,1001,B
106460,Mortgage,194500,360,4.48,Home Purchase,0.802,Online,1072,H
106461,Credit Card,6700,0,17.3,Revolving Credit,0.0,Broker,1043,I
106462,Personal Loan,12100,60,8.57,Home Improvement,0.0,Direct Mail,1001,I
106463,Personal Loan,13500,36,12.62,Other,0.0,Online,1075,J
106464,Credit Card,15900,0,19.09,Revolving Credit,0.0,Online,1074,C
106465,Home Loan,381300,360,6.28,Home Purchase,0.963,Online,1078,V
106466,Credit Card,3900,0,18.66,Revolving Credit,0.0,Online,1037,U
106467,Personal Loan,39600,36,11.28,Debt Consolidation,0.0,Online,1000,V
106468,Mortgage,302800,180,5.64,Refinance,0.744,Branch,1018,Q
106469,Mortgage,52600,360,6.63,Refinance,0.558,Online,999,O
106470,Personal Loan,12500,60,11.59,Debt Consolidation,0.0,Branch,999,D
106471,Home Loan,446100,360,2.96,Home Purchase,0.54,Online,1093,S
106472,Mortgage,210600,360,6.98,Home Purchase,0.669,Branch,1086,R
106473,Mortgage,323300,180,5.58,Home Purchase,0.782,Online,1049,Q
106474,Credit Card,5000,0,17.3,Revolving Credit,0.0,Online,1002,W
106475,Personal Loan,26000,60,12.8,Medical,0.0,Online,1017,C
106476,Credit Card,11200,0,18.1,Revolving Credit,0.0,Broker,1078,T
106477,Personal Loan,19700,36,12.76,Debt Consolidation,0.0,Broker,996,Q
106478,Mortgage,154300,360,6.09,Home Purchase,0.763,Online,998,D
106479,Credit Card,12600,0,20.72,Revolving Credit,0.0,Direct Mail,1051,Q
106480,Personal Loan,18100,36,12.43,Debt Consolidation,0.0,Branch,1000,P
106481,Mortgage,280100,360,8.19,Home Purchase,0.85,Branch,1047,Y
106482,Mortgage,190400,360,5.79,Refinance,0.796,Broker,998,Q
106483,Mortgage,216900,360,8.76,Refinance,0.672,Branch,1077,F
106484,Credit Card,4700,0,19.45,Revolving Credit,0.0,Online,997,C
106485,Credit Card,4700,0,17.54,Revolving Credit,0.0,Online,1047,C
106486,Credit Card,20000,0,17.07,Revolving Credit,0.0,Online,1047,J
106487,Mortgage,446200,360,6.8,Refinance,0.885,Broker,1005,L
106488,Home Loan,73300,360,6.98,Home Purchase,0.79,Broker,1057,S
106489,Personal Loan,8800,36,8.45,Debt Consolidation,0.0,Online,999,L
106490,Mortgage,225400,360,4.3,Refinance,0.561,Broker,1051,Q
106491,Personal Loan,11600,48,9.56,Medical,0.0,Online,1004,H
106492,Home Loan,53900,360,3.96,Home Purchase,0.617,Broker,1046,A
106493,Personal Loan,26600,48,10.74,Medical,0.0,Online,1018,V
106494,Mortgage,386000,360,6.93,Refinance,0.793,Branch,1081,E
106495,Credit Card,8700,0,16.34,Revolving Credit,0.0,Branch,1056,I
106496,Mortgage,732700,360,7.16,Home Purchase,0.886,Broker,1009,N
106497,Credit Card,6400,0,16.4,Revolving Credit,0.0,Online,1088,V
106498,Personal Loan,6800,12,13.74,Debt Consolidation,0.0,Broker,1043,B
106499,Mortgage,337000,360,8.2,Home Purchase,0.805,Online,1042,U
106500,Mortgage,239000,360,5.55,Refinance,0.923,Direct Mail,1086,P
106501,Mortgage,388500,360,5.84,Home Purchase,0.893,Online,1048,M
106502,Mortgage,280800,360,6.56,Home Purchase,0.72,Online,1043,J
106503,Home Loan,519600,360,4.73,Home Purchase,0.838,Branch,1085,J
106504,Credit Card,5400,0,17.9,Revolving Credit,0.0,Online,1080,C
106505,Credit Card,9200,0,18.1,Revolving Credit,0.0,Online,1001,R
106506,Mortgage,332000,360,6.33,Refinance,0.881,Online,1004,A
106507,Mortgage,360900,360,4.87,Refinance,0.843,Online,1010,K
106508,Credit Card,11600,0,19.23,Revolving Credit,0.0,Online,1003,B
106509,Credit Card,9100,0,18.3,Revolving Credit,0.0,Broker,1079,X
106510,Personal Loan,1600,48,12.71,Major Purchase,0.0,Broker,1048,K
106511,Personal Loan,28600,36,10.26,Other,0.0,Online,1047,H
106512,Mortgage,279300,360,6.5,Home Purchase,0.674,Broker,1004,H
106513,Personal Loan,16700,48,10.3,Medical,0.0,Online,1014,Y
106514,Personal Loan,9800,48,9.52,Medical,0.0,Broker,1070,Q
106515,Mortgage,493200,360,5.97,Home Purchase,0.783,Online,1004,N
106516,Credit Card,14400,0,17.53,Revolving Credit,0.0,Online,1047,Y
106517,Personal Loan,19300,12,10.63,Debt Consolidation,0.0,Online,1071,L
106518,Mortgage,185300,360,5.36,Refinance,0.862,Online,1002,Z
106519,Personal Loan,18700,36,12.01,Debt Consolidation,0.0,Branch,1047,T
106520,Credit Card,8200,0,16.99,Revolving Credit,0.0,Broker,1089,S
106521,Mortgage,365400,360,7.09,Refinance,0.829,Direct Mail,1071,I
106522,Personal Loan,2400,36,13.01,Home Improvement,0.0,Branch,1054,X
106523,Mortgage,373600,360,6.65,Refinance,0.855,Online,1073,A
106524,Mortgage,288600,360,4.88,Refinance,0.799,Branch,1081,S
106525,Credit Card,10800,0,17.43,Revolving Credit,0.0,Branch,1089,C
106526,Credit Card,8400,0,20.12,Revolving Credit,0.0,Broker,1003,Q
106527,Personal Loan,11600,48,11.77,Major Purchase,0.0,Online,1048,B
106528,Home Loan,408200,360,5.55,Home Purchase,0.775,Online,1042,O
106529,Personal Loan,16200,36,13.1,Medical,0.0,Direct Mail,1013,Y
106530,Mortgage,403400,360,6.72,Home Purchase,0.941,Branch,1016,F
106531,Personal Loan,22900,36,11.22,Debt Consolidation,0.0,Broker,1086,R
106532,Home Loan,185900,360,4.9,Home Purchase,0.788,Broker,1087,H
106533,Personal Loan,17200,48,13.13,Debt Consolidation,0.0,Branch,1068,D
106534,Personal Loan,23300,24,11.54,Home Improvement,0.0,Online,1001,Z
106535,Personal Loan,13900,48,10.19,Major Purchase,0.0,Online,1078,O
106536,Credit Card,4200,0,18.26,Revolving Credit,0.0,Broker,1004,Q
106537,Credit Card,12400,0,17.1,Revolving Credit,0.0,Online,1089,Y
106538,Mortgage,267400,360,6.61,Home Purchase,0.796,Broker,1046,D
106539,Mortgage,449300,180,3.34,Home Purchase,0.821,Broker,1084,O
106540,Mortgage,177200,180,6.26,Home Purchase,0.65,Online,1011,O
106541,Personal Loan,6000,48,10.91,Debt Consolidation,0.0,Online,1049,Y
106542,Credit Card,8600,0,18.6,Revolving Credit,0.0,Online,1052,U
106543,Credit Card,14800,0,16.14,Revolving Credit,0.0,Online,1002,V
106544,Mortgage,631200,360,5.82,Refinance,0.937,Online,1001,B
106545,Personal Loan,21000,36,10.33,Home Improvement,0.0,Online,1036,K
106546,Credit Card,13900,0,15.95,Revolving Credit,0.0,Online,1048,U
106547,Credit Card,4500,0,16.52,Revolving Credit,0.0,Online,1005,F
106548,Personal Loan,2300,24,9.61,Debt Consolidation,0.0,Broker,1084,K
106549,Credit Card,13200,0,18.04,Revolving Credit,0.0,Branch,1048,Q
106550,Mortgage,153100,360,5.82,Home Purchase,0.694,Branch,1014,T
106551,Mortgage,336500,360,6.43,Refinance,0.864,Online,1079,D
106552,Personal Loan,5600,36,13.99,Debt Consolidation,0.0,Direct Mail,1016,C
106553,Mortgage,218600,360,6.41,Home Purchase,0.929,Broker,1043,M
106554,Personal Loan,8400,48,9.61,Medical,0.0,Branch,996,D
106555,Personal Loan,10800,36,11.75,Debt Consolidation,0.0,Branch,1081,W
106556,Mortgage,360900,360,5.35,Home Purchase,0.746,Online,1044,O
106557,Personal Loan,15500,24,12.37,Medical,0.0,Broker,1011,E
106558,Personal Loan,17400,24,12.87,Medical,0.0,Online,1085,Q
106559,Mortgage,356900,360,5.67,Refinance,0.619,Branch,1049,A
106560,Home Loan,242800,360,6.45,Refinance,0.704,Direct Mail,1044,H
106561,Mortgage,371700,360,7.13,Home Purchase,0.846,Branch,1011,I
106562,Personal Loan,27900,24,13.14,Home Improvement,0.0,Branch,1038,L
106563,Mortgage,237600,360,6.54,Refinance,0.775,Direct Mail,1094,O
106564,Home Loan,83500,360,5.37,Home Purchase,0.706,Branch,1044,H
106565,Personal Loan,2800,48,10.11,Medical,0.0,Online,999,T
106566,Personal Loan,8500,60,9.28,Debt Consolidation,0.0,Branch,1044,Q
106567,Credit Card,13700,0,18.29,Revolving Credit,0.0,Branch,1000,B
106568,Credit Card,12500,0,16.41,Revolving Credit,0.0,Branch,1055,J
106569,Personal Loan,15300,24,10.31,Major Purchase,0.0,Online,1045,E
106570,Personal Loan,16300,60,11.24,Home Improvement,0.0,Online,1004,B
106571,Mortgage,374500,360,6.67,Home Purchase,0.826,Online,1010,Q
106572,Credit Card,9500,0,20.37,Revolving Credit,0.0,Online,1080,T
106573,Mortgage,399200,180,6.27,Refinance,0.894,Online,1098,Q
106574,Mortgage,272600,360,7.71,Home Purchase,0.925,Broker,1081,Y
106575,Credit Card,11100,0,20.03,Revolving Credit,0.0,Broker,1041,A
106576,Credit Card,13300,0,16.69,Revolving Credit,0.0,Online,1081,L
106577,Home Loan,193800,180,8.31,Home Purchase,0.87,Online,1076,S
106578,Personal Loan,19300,36,12.44,Debt Consolidation,0.0,Broker,1000,E
106579,Credit Card,7400,0,16.86,Revolving Credit,0.0,Online,999,R
106580,Mortgage,240100,180,4.03,Home Purchase,0.729,Branch,1096,C
106581,Credit Card,7100,0,18.59,Revolving Credit,0.0,Branch,1070,T
106582,Personal Loan,24600,60,11.75,Medical,0.0,Broker,1077,M
106583,Credit Card,9600,0,17.16,Revolving Credit,0.0,Branch,1068,W
106584,Mortgage,109400,360,6.37,Home Purchase,0.85,Branch,998,D
106585,Mortgage,112700,360,8.27,Refinance,0.703,Online,1048,P
106586,Personal Loan,3400,60,12.66,Medical,0.0,Online,1066,X
106587,Personal Loan,20400,48,13.17,Home Improvement,0.0,Online,1045,T
106588,Personal Loan,25900,12,11.69,Debt Consolidation,0.0,Online,1049,L
106589,Mortgage,488800,180,5.96,Home Purchase,0.882,Broker,1004,F
106590,Personal Loan,36100,48,13.87,Home Improvement,0.0,Online,1068,C
106591,Mortgage,410200,360,3.29,Home Purchase,0.78,Online,1000,D
106592,Credit Card,8400,0,16.93,Revolving Credit,0.0,Online,1085,U
106593,Mortgage,281000,360,8.92,Home Purchase,0.748,Branch,997,L
106594,Mortgage,291400,360,6.32,Refinance,0.877,Broker,1078,O
106595,Personal Loan,8600,36,12.08,Debt Consolidation,0.0,Online,1069,C
106596,Credit Card,7000,0,16.74,Revolving Credit,0.0,Online,1002,Y
106597,Credit Card,10900,0,16.38,Revolving Credit,0.0,Direct Mail,1004,P
106598,Personal Loan,2500,36,11.23,Debt Consolidation,0.0,Direct Mail,1050,L
106599,Mortgage,192500,360,5.49,Refinance,0.742,Online,1081,K
106600,Mortgage,260000,360,6.33,Refinance,0.903,Broker,1014,G
106601,Personal Loan,27100,48,13.49,Medical,0.0,Branch,1093,P
106602,Home Loan,164500,360,6.05,Refinance,0.708,Broker,1041,B
106603,Home Loan,147300,360,4.77,Refinance,0.825,Online,1048,P
106604,Home Loan,345400,180,5.91,Home Purchase,0.837,Branch,1080,E
106605,Personal Loan,4900,60,12.83,Home Improvement,0.0,Online,1042,W
106606,Personal Loan,11700,36,12.59,Debt Consolidation,0.0,Online,1045,Z
106607,Home Loan,264700,360,5.11,Refinance,0.903,Branch,1000,W
106608,Personal Loan,5200,60,10.87,Home Improvement,0.0,Online,1045,R
106609,Personal Loan,21200,36,12.76,Home Improvement,0.0,Online,1000,E
106610,Mortgage,253300,360,5.16,Refinance,0.753,Branch,1063,P
106611,Credit Card,6000,0,16.5,Revolving Credit,0.0,Online,998,S
106612,Personal Loan,20700,36,10.12,Debt Consolidation,0.0,Online,1006,B
106613,Personal Loan,25400,24,13.29,Debt Consolidation,0.0,Branch,1053,I
106614,Personal Loan,18900,36,11.45,Major Purchase,0.0,Online,998,M
106615,Personal Loan,7800,48,11.08,Medical,0.0,Branch,1043,J
106616,Personal Loan,26800,60,13.43,Debt Consolidation,0.0,Direct Mail,1073,I
106617,Personal Loan,8400,36,10.81,Medical,0.0,Online,999,I
106618,Personal Loan,8200,36,9.68,Debt Consolidation,0.0,Online,1015,O
106619,Mortgage,419000,360,7.87,Refinance,0.655,Broker,1010,X
106620,Mortgage,256800,180,5.47,Home Purchase,0.663,Broker,1047,C
106621,Personal Loan,21800,12,11.15,Debt Consolidation,0.0,Online,1045,C
106622,Personal Loan,13500,60,11.91,Major Purchase,0.0,Branch,1054,C
106623,Personal Loan,13700,36,13.9,Debt Consolidation,0.0,Online,1080,M
106624,Credit Card,4100,0,19.96,Revolving Credit,0.0,Broker,1040,I
106625,Mortgage,195900,360,4.91,Refinance,0.824,Online,1044,K
106626,Mortgage,396700,360,5.87,Refinance,0.689,Online,1051,S
106627,Mortgage,138400,360,5.74,Refinance,0.806,Broker,1005,R
106628,Personal Loan,11400,36,8.85,Home Improvement,0.0,Branch,1044,Y
106629,Personal Loan,5000,60,11.0,Home Improvement,0.0,Branch,1042,U
106630,Mortgage,519000,360,9.04,Home Purchase,0.787,Online,1003,M
106631,Mortgage,360200,360,3.87,Refinance,0.687,Online,999,S
106632,Personal Loan,17900,36,9.2,Home Improvement,0.0,Branch,1008,E
106633,Personal Loan,15000,60,9.37,Debt Consolidation,0.0,Broker,1003,Y
106634,Home Loan,108200,360,7.78,Home Purchase,0.673,Online,1079,F
106635,Credit Card,12600,0,15.48,Revolving Credit,0.0,Broker,1091,Q
106636,Mortgage,332700,360,5.67,Home Purchase,0.765,Online,999,W
106637,Credit Card,4700,0,20.93,Revolving Credit,0.0,Branch,1063,L
106638,Personal Loan,12700,36,12.57,Debt Consolidation,0.0,Online,1044,P
106639,Mortgage,345100,360,6.27,Home Purchase,0.759,Online,1000,V
106640,Mortgage,304400,360,4.9,Home Purchase,0.717,Online,1069,C
106641,Personal Loan,27100,36,12.33,Major Purchase,0.0,Online,1000,K
106642,Credit Card,2200,0,15.38,Revolving Credit,0.0,Branch,1001,H
106643,Credit Card,13200,0,17.01,Revolving Credit,0.0,Branch,1092,W
106644,Personal Loan,2100,48,12.3,Home Improvement,0.0,Broker,1086,E
106645,Credit Card,14200,0,17.92,Revolving Credit,0.0,Online,1042,K
106646,Personal Loan,18600,12,12.07,Home Improvement,0.0,Broker,1093,S
106647,Personal Loan,11600,60,15.08,Other,0.0,Branch,1083,W
106648,Credit Card,6400,0,18.23,Revolving Credit,0.0,Online,998,E
106649,Credit Card,10900,0,18.67,Revolving Credit,0.0,Broker,1008,Z
106650,Home Loan,396000,360,3.97,Refinance,0.724,Broker,1043,Z
106651,Personal Loan,23900,48,10.24,Home Improvement,0.0,Broker,1045,Q
106652,Home Loan,272400,180,10.11,Home Purchase,0.898,Online,1044,G
106653,Personal Loan,6300,60,10.75,Home Improvement,0.0,Online,1050,A
106654,Personal Loan,30300,60,13.88,Debt Consolidation,0.0,Branch,1068,C
106655,Mortgage,475900,360,4.8,Home Purchase,0.773,Broker,1098,V
106656,Personal Loan,15000,36,11.35,Major Purchase,0.0,Direct Mail,1077,A
106657,Home Loan,237300,360,6.14,Home Purchase,0.838,Online,1018,X
106658,Personal Loan,7400,48,13.83,Medical,0.0,Online,1077,J
106659,Personal Loan,14900,48,11.79,Medical,0.0,Online,1012,O
106660,Credit Card,4300,0,18.6,Revolving Credit,0.0,Online,1010,E
106661,Personal Loan,13200,36,12.61,Major Purchase,0.0,Branch,1070,P
106662,Personal Loan,25200,36,10.67,Major Purchase,0.0,Branch,1042,H
106663,Mortgage,285600,360,7.51,Refinance,0.81,Online,999,Y
106664,Home Loan,474100,360,5.7,Refinance,0.646,Direct Mail,1047,Q
106665,Credit Card,7900,0,18.08,Revolving Credit,0.0,Online,1049,Z
106666,Personal Loan,29000,12,15.17,Major Purchase,0.0,Online,1066,I
106667,Personal Loan,12600,36,12.51,Major Purchase,0.0,Branch,997,W
106668,Mortgage,505500,360,8.54,Home Purchase,0.85,Broker,1079,T
106669,Personal Loan,8500,48,9.66,Home Improvement,0.0,Online,1041,H
106670,Personal Loan,11600,48,10.6,Debt Consolidation,0.0,Online,1049,S
106671,Mortgage,308800,360,7.55,Home Purchase,0.765,Online,997,X
106672,Mortgage,157300,360,4.89,Refinance,0.662,Direct Mail,1042,B
106673,Home Loan,491300,180,7.09,Home Purchase,0.575,Branch,1056,E
106674,Mortgage,134600,360,8.6,Home Purchase,0.767,Online,1065,C
106675,Personal Loan,16600,48,13.59,Home Improvement,0.0,Broker,1066,V
106676,Mortgage,274900,180,6.01,Home Purchase,0.811,Online,1046,E
106677,Personal Loan,11600,36,10.94,Major Purchase,0.0,Online,1043,Y
106678,Mortgage,386700,360,6.03,Home Purchase,0.688,Branch,1068,B
106679,Personal Loan,14700,60,11.35,Debt Consolidation,0.0,Branch,1088,E
106680,Personal Loan,23600,36,12.5,Major Purchase,0.0,Online,1041,T
106681,Personal Loan,26800,48,10.87,Medical,0.0,Branch,1004,S
106682,Personal Loan,19700,48,11.81,Medical,0.0,Branch,1003,N
106683,Personal Loan,2800,24,11.04,Debt Consolidation,0.0,Online,1085,H
106684,Personal Loan,19100,36,10.7,Major Purchase,0.0,Online,1063,M
106685,Home Loan,252100,180,8.1,Refinance,0.849,Direct Mail,1081,Q
106686,Personal Loan,12400,60,11.13,Home Improvement,0.0,Online,1092,Z
106687,Personal Loan,20500,24,10.57,Home Improvement,0.0,Broker,1080,H
106688,Credit Card,18800,0,17.12,Revolving Credit,0.0,Online,1047,H
